"BrandID"|"BrandName"|"BrandOEMFlag"|"BrandOwnerID"|"BrandOwner"|"ParentID"|"ParentCompany"|"SubBrandID"|"SubBrand"|"Revision Date"
"FPBF"|"Gould"|"False"|"HJHT"|"Gould Inc"|"HJHS"|"Gould Inc"|""|""|"Feb 26, 2018"
"FPBG"|"Grainger"|"False"|"HJHJ"|"W W Grainger Inc"|"HJHH"|"W W Grainger Inc"|""|""|"Feb 23, 2018"
"FPBH"|"Grasshopper"|"False"|"HGXP"|"The Grasshopper Company"|"HGXN"|"The Grasshopper Company"|""|""|"Dec 11, 2017"
"FPBJ"|"Gravely"|"False"|"GWBV"|"Ariens Company"|"GWBT"|"Ariens Company"|""|""|"Nov 28, 2016"
"FPBK"|"Gray Marine"|"False"|"HJGW"|"Gray Marine Motor Company"|"HJGV"|"Gray Marine Motor Company"|""|""|"Feb 22, 2018"
"FPBL"|"Grazer"|"False"|"HJGJ"|"Zipper Mowers LLC"|"HJGH"|"Zipper Mowers LLC"|""|""|"Feb 21, 2018"
"FPBM"|"Great Plains"|"False"|"HJFP"|"Great Plains Manufacturing Inc"|"HJFK"|"Great Plains Manufacturing Inc"|""|""|"Feb 16, 2018"
"FPBN"|"Greenline"|"False"|"HJFG"|"Greenline Distribution Inc"|"HJFF"|"Greenline Distribution Inc"|""|""|"Feb 15, 2018"
"FPBP"|"Griffith Rubber Mills"|"False"|"HJFD"|"Griffith Rubber Mills"|"HJFC"|"Griffith Rubber Mills"|""|""|"Feb 15, 2018"
"FPBQ"|"Grove"|"False"|"HJFB"|"Grove Manufacturing Company"|"HJDZ"|"Grove Manufacturing Company"|""|""|"Feb 15, 2018"
"FPBR"|"Flxible Transit Bus"|"True"|"HJDY"|"Grumman Flxible Corporation"|"HJDX"|"Grumman Flxible Corporation"|""|""|"Feb 15, 2018"
"FPBS"|"Gulf"|"False"|"HJDW"|"Gulf Oil"|"HJDV"|"Gulf Oil"|""|""|"Feb 15, 2018"
"FPBT"|"Gulfstream"|"False"|"HJDT"|"Gulfstream Aerospace Corporation"|"HJDS"|"Gulfstream Aerospace Corporation"|""|""|"Feb 15, 2018"
"FPBV"|"Gutbrod"|"False"|"HJDR"|"Gutbrod"|"HJDQ"|"Gutbrod"|""|""|"Feb 15, 2018"
"FPBW"|"Haban"|"False"|"HJDP"|"Haban Manufacturing Co Inc"|"HJDN"|"Haban Manufacturing Co Inc"|""|""|"Feb 15, 2018"
"FPBX"|"Hahn"|"False"|"HJDM"|"Hahn Inc"|"HJDL"|"Hahn Inc"|""|""|"Feb 15, 2018"
"FPCB"|"Hamacheck"|"False"|"HJDK"|"Hamachek Machine Co"|"HJDJ"|"Hamachek Machine Co"|""|""|"Feb 15, 2018"
"FPCC"|"Harding Bros"|"False"|"HJDH"|"Harding Bros"|"HJDG"|"Harding Bros"|""|""|"Feb 15, 2018"
"FPCD"|"Hardinge"|"False"|"HJDF"|"Hardinge Inc"|"HJDD"|"Hardinge Inc"|""|""|"Feb 15, 2018"
"FPCF"|"Hartschfeger"|"False"|"HJDC"|"Hartschfeger Industries"|"HJDB"|"Hartschfeger Industries"|""|""|"Feb 15, 2018"
"FPCG"|"HCC"|"False"|"HJBD"|"HCC Industries Inc"|"HHZR"|"HCC Industries Inc"|""|""|"Feb 07, 2018"
"FPCH"|"Heald"|"False"|"HHZQ"|"Heald Inc"|"HHZP"|"Heald Inc"|""|""|"Feb 05, 2018"
"FPCJ"|"Heath"|"False"|"HHYG"|"Heath Company"|"HHYF"|"Heath Company"|""|""|"Feb 01, 2018"
"FPCK"|"Heckendorn"|"False"|"HHXT"|"Heckendorn Equipment Company of Kansas Inc"|"HHXS"|"Heckendorn Equipment Company of Kansas Inc"|""|""|"Jan 31, 2018"
"FPCL"|"Hobbs Engineering"|"False"|"HHXC"|"Hobbs Engineering Corp"|"HHXB"|"Hobbs Engineering Corp"|""|""|"Jan 30, 2018"
"FPCM"|"Horstman"|"False"|"HHWZ"|"Horstman Manufacturing Company Inc"|"HHWY"|"Horstman Manufacturing Company Inc"|""|""|"Jan 30, 2018"
"FPCN"|"Huffman"|"False"|"HHWX"|"Contour Precision Group LLC"|"HHWW"|"Contour Precision Group LLC"|""|""|"Jan 30, 2018"
"FPCP"|"Hunter Fanasher"|"False"|"HHWV"|"Hunter Fanasher"|"HHWT"|"Hunter Fanasher"|""|""|"Jan 30, 2018"
"FPCQ"|"Hustler"|"False"|"HHWS"|"Hustler Turf Equipment"|"HHWR"|"Hustler Turf Equipment"|""|""|"Jan 30, 2018"
"FPCR"|"IB Moore"|"False"|"HHNK"|"IB Moore Company LLC"|"HHNJ"|"IB Moore Company LLC"|""|""|"Jan 16, 2018"
"FPCS"|"Hy-Gear"|"False"|"FDLC"|"Ideal Clamp Products Inc"|"BGDM"|"Ideal Clamp Products Inc"|""|""|"Jan 30, 2018"
"FPCT"|"Index"|"False"|"HFDD"|"INDEX-Werke GmbH & Co KG"|"HFDC"|"INDEX-Werke GmbH & Co KG"|""|""|"Jan 30, 2018"
"FPCV"|"Innes"|"False"|"HHWQ"|"Innes Corporation"|"HHWP"|"Innes Corporation"|""|""|"Jan 30, 2018"
"FPCW"|"Inov"|"False"|"HHWN"|"Inov Inc"|"HHWM"|"Inov Inc"|""|""|"Jan 30, 2018"
"FPCX"|"Intercoastal"|"False"|"HHWL"|"Intercoastal Manufacturing Inc"|"HHWK"|"Intercoastal Manufacturing Inc"|""|""|"Jan 30, 2018"
"FPDB"|"Iowa Machinery"|"False"|"HHTJ"|"Iowa Machinery"|"HHTH"|"Iowa Machinery"|""|""|"Jan 22, 2018"
"FPDC"|"ItalJet"|"False"|"HHTG"|"ITALJET MOTO srl"|"HHTF"|"ITALJET MOTO srl"|""|""|"Jan 22, 2018"
"FPDF"|"Jac-Trac"|"False"|"HHTD"|"Jac-Trac Inc"|"HHTC"|"Jac-Trac Inc"|""|""|"Jan 22, 2018"
"FPDG"|"Jamak"|"False"|"HHTB"|"Jamak Fabrication"|"HHSZ"|"Jamak Fabrication"|""|""|"Jan 22, 2018"
"FPDH"|"James"|"False"|"HHSY"|"James Manufacturing Company"|"HHSX"|"James Manufacturing Company"|""|""|"Jan 22, 2018"
"FPDJ"|"Jari Division"|"False"|"HHSW"|"A Year-A-Round Corp"|"HHSV"|"A Year-A-Round Corp"|""|""|"Jan 22, 2018"
"FPDK"|"JE Love"|"False"|"HHST"|"JE Love Company"|"HHSS"|"JE Love Company"|""|""|"Jan 22, 2018"
"FPDL"|"CDS-John Blue Company"|"False"|"HHSR"|"CDS-John Blue Company"|"HHSQ"|"CDS-John Blue Company"|""|""|"Jan 22, 2018"
"FPDM"|"John E Mitchell"|"False"|"HHSP"|"John E Mitchell Company"|"HHSN"|"John E Mitchell Company"|""|""|"Jan 22, 2018"
"FPDN"|"Johns"|"False"|"HHSM"|"John's Manufacturing Co"|"HHSL"|"John's Manufacturing Co"|""|""|"Jan 22, 2018"
"FPDP"|"Johnson Manufacturing"|"False"|"HHRN"|"Johnson Manufacturing"|"HHRM"|"Johnson Manufacturing"|""|""|"Jan 19, 2018"
"FPDQ"|"Kalamazoo"|"False"|"HHRL"|"Kalamazoo Manufacturing Company"|"HHRK"|"Kalamazoo Manufacturing Company"|""|""|"Jan 19, 2018"
"FPDR"|"Kaman"|"False"|"HHRF"|"Kaman Industrial Technologies Corporation"|"HHRD"|"Kaman Industrial Technologies Corporation"|""|""|"Jan 19, 2018"
"FPDS"|"Keith"|"False"|"HHRC"|"Keith Industries Inc"|"HHRB"|"Keith Industries Inc"|""|""|"Jan 19, 2018"
"FPDT"|"Kelley"|"False"|"HHQT"|"Kelley Manufacturing Co"|"HHQS"|"Kelley Manufacturing Co"|""|""|"Jan 19, 2018"
"FPDV"|"Kelvinator"|"False"|"HHPW"|"Kelvinator"|"HHPV"|"Kelvinator"|""|""|"Jan 17, 2018"
"FPDW"|"Kiekhaefer"|"False"|"CXTF"|"Mercury Kiekhaefer"|"CSHN"|"Mercury Kiekhaefer"|""|""|"Jan 17, 2018"
"FPDX"|"Kinroad"|"False"|"HHPH"|"Kinroad USA"|"HHPG"|"Kinroad USA"|""|""|"Jan 17, 2018"
"FPFB"|"Komatsu Dresser"|"False"|"HHPF"|"Komatsu Dresser Corporation"|"HHPD"|"Komatsu Dresser Corporation"|""|""|"Jan 17, 2018"
"FPFC"|"Kosch"|"False"|"HHPC"|"Kosch Company"|"HHPB"|"Kosch Company"|""|""|"Jan 17, 2018"
"FPFD"|"KYMCO"|"True"|"HGVC"|"Kwang Yang Motor Co Ltd"|"HGVB"|"Kwang Yang Motor Co Ltd"|""|""|"Jan 17, 2018"
"FPFF"|"Lada"|"True"|"CNWC"|"Renault"|"CNWB"|"Renault"|""|""|"Aug 29, 2018"
"FPFG"|"Laesser"|"False"|"HHNX"|"Laesser"|"HHNW"|"Laesser"|""|""|"Jan 17, 2018"
"FPFH"|"Lambert"|"False"|"HHNV"|"Lambert Corporation"|"HHNT"|"Lambert Corporation"|""|""|"Jan 16, 2018"
"FPFJ"|"Laser Mfg"|"False"|"HHNP"|"Laser Manufacturing Inc"|"HHNN"|"Laser Manufacturing Inc"|""|""|"Jan 16, 2018"
"FPFK"|"Lawn Chief"|"False"|"DBCF"|"MTD Products"|"CSNR"|"MTD Products"|""|""|"Apr 09, 2013"
"FPFM"|"Lefebure"|"False"|"HHNH"|"Lefebure Corporation"|"HHNG"|"Lefebure Corporation"|""|""|"Jan 16, 2018"
"FPFN"|"Lesco"|"False"|"HHMF"|"Lesco Design and Manufacturing Company"|"HHMD"|"Lesco Design and Manufacturing Company"|""|""|"Jan 12, 2018"
"FPFP"|"Lewellen"|"False"|"HHMC"|"Lewellen Manufacturing Company"|"HHMB"|"Lewellen Manufacturing Company"|""|""|"Jan 12, 2018"
"FPFQ"|"Libby"|"False"|"HHLW"|"Libby Welding Co Inc"|"HHLV"|"Libby Welding Co Inc"|""|""|"Jan 11, 2018"
"FPFR"|"Lift Parts"|"False"|"HHLT"|"Lift Parts Manufacturing Co"|"HHLS"|"Lift Parts Manufacturing Co"|""|""|"Jan 11, 2018"
"FPFS"|"Lilliston"|"False"|"HHLR"|"Lilliston Implement Company"|"HHLQ"|"Lilliston Implement Company"|""|""|"Jan 11, 2018"
"FPFT"|"Lindig"|"False"|"HHLP"|"Lindig Fördertechnik GmbH"|"HHLN"|"Lindig Fördertechnik GmbH"|""|""|"Jan 11, 2018"
"FPFV"|"Lionel"|"False"|"HHLM"|"Lionel LLC"|"HHLL"|"Lionel LLC"|""|""|"Jan 31, 2018"
"FPFW"|"Locke"|"False"|"GWBV"|"Ariens Company"|"GWBT"|"Ariens Company"|""|""|"Nov 28, 2016"
"FPFX"|"Lockwood"|"False"|"CBQL"|"Crary Industries Inc"|"CBQK"|"Crary Industries Inc"|""|""|"Jan 11, 2018"
"FPGB"|"Logan Corporation"|"False"|"HHLK"|"Logan Corporation"|"HHLJ"|"Logan Corporation"|""|""|"Jan 11, 2018"
"FPGC"|"Lovejoy"|"False"|"HHLH"|"Lovejoy Inc"|"HHLG"|"Lovejoy Inc"|""|""|"Jan 10, 2018"
"FPGD"|"Lundell"|"False"|"HHLF"|"Lundell Manufacturing Corporation"|"HHLD"|"Lundell Manufacturing Corporation"|""|""|"Jan 10, 2018"
"FPGF"|"Machine Parts"|"False"|"HHKZ"|"Machine Parts Corporation"|"HHKY"|"Machine Parts Corporation"|""|""|"Jan 10, 2018"
"FPGG"|"Magic Circle"|"False"|"CXCB"|"Textron Inc"|"CRNM"|"Textron Inc"|""|""|"Jan 10, 2018"
"FPGH"|"Maize"|"False"|"HHKB"|"Maize Corporation"|"HHJZ"|"Maize Corporation"|""|""|"Jan 09, 2018"
"FPGJ"|"Malaguti"|"False"|"HHJM"|"Malaguti Spa"|"HHJL"|"Malaguti Spa"|""|""|"Jan 03, 2018"
"FPGK"|"Malossi"|"False"|"HHJK"|"Malossi Spa"|"HHJJ"|"Malossi Spa"|""|""|"Jan 03, 2018"
"FPGL"|"Malsbury"|"False"|"HHHC"|"Malsbury"|"HHHB"|"Malsbury"|""|""|"Jan 02, 2018"
"FPGM"|"Mang"|"False"|"HHGZ"|"Mang Systems Inc"|"HHGY"|"Mang Systems Inc"|""|""|"Dec 28, 2017"
"FPGN"|"Mansfield"|"False"|"HHGX"|"Mansfield Screw Machine Products Co Inc"|"HHGW"|"Mansfield Screw Machine Products Co Inc"|""|""|"Dec 28, 2017"
"FPGP"|"Marmon"|"True"|"HHGV"|"Marmon Motor Car Company"|"HHGT"|"Marmon Motor Car Company"|""|""|"Dec 28, 2017"
"FPGQ"|"Maska"|"False"|"HHGB"|"Baldor Electric Canada Inc"|"HHFZ"|"Baldor Electric Canada Inc"|""|""|"Dec 21, 2017"
"FPGR"|"Mathews"|"False"|"HHFV"|"Mathews Company"|"HHFT"|"Mathews Company"|""|""|"Dec 20, 2017"
"FPGS"|"Max-Torque"|"False"|"HHFS"|"Max-Torque Ltd"|"HHFR"|"Max-Torque Ltd"|""|""|"Dec 19, 2017"
"FPGT"|"Mayrath"|"False"|"HHFQ"|"Global Industries Inc"|"HHFP"|"Global Industries Inc"|""|""|"Dec 19, 2017"
"FPGV"|"MBL Three Stars"|"False"|"HHFN"|"Mitsuboshi Belting Ltd Group"|"HHFM"|"Mitsuboshi Belting Ltd Group"|""|""|"Dec 19, 2017"
"FPGW"|"MBW"|"False"|"HHFL"|"MBW Inc"|"HHFK"|"MBW Inc"|""|""|"Dec 19, 2017"
"FPGX"|"Mcconnell"|"False"|"HHFJ"|"Mcconnell Manufacturing Company Inc"|"HHFH"|"Mcconnell Manufacturing Company Inc"|""|""|"Dec 19, 2017"
"FPHB"|"Mclear"|"False"|"HHFG"|"Mclear Transportation Company"|"HHFF"|"Mclear Transportation Company"|""|""|"Dec 19, 2017"
"FPHC"|"Merline Marine"|"False"|"HHFB"|"Merline Marine"|"HHDZ"|"Merline Marine"|""|""|"Dec 18, 2017"
"FPHD"|"Merry Tiller"|"False"|"HHDY"|"Mackissic Inc"|"HHDX"|"Mackissic Inc"|""|""|"Dec 18, 2017"
"FPHF"|"MetalCraft"|"False"|"HHDW"|"MetalCraft Marine Inc"|"HHDV"|"MetalCraft Marine Inc"|""|""|"Dec 18, 2017"
"FPHG"|"Michaels Machine"|"False"|"HHDT"|"Michaels Machine Company"|"HHDS"|"Michaels Machine Company"|""|""|"Dec 18, 2017"
"FPHH"|"Middlesworth"|"False"|"HHDR"|"Middlesworth Engineering and Manufacturing Inc"|"HHDQ"|"Middlesworth Engineering and Manufacturing Inc"|""|""|"Dec 18, 2017"
"FPHJ"|"Miele"|"False"|"HHDP"|"Miele Inc"|"HHDN"|"Miele Inc"|""|""|"Dec 18, 2017"
"FPHK"|"Miner"|"False"|"HHDM"|"The Miner Corporation"|"HHDL"|"The Miner Corporation"|""|""|"Dec 18, 2017"
"FPHL"|"MINNCOR"|"False"|"HHDK"|"MINNCOR Industries"|"HHDJ"|"MINNCOR Industries"|""|""|"Dec 18, 2017"
"FPHM"|"Mitsubishi Fuso"|"False"|"HHDH"|"Mitsubishi Fuso Truck of America Inc"|"HHDG"|"Mitsubishi Fuso Truck of America Inc"|""|""|"Dec 18, 2017"
"FPHN"|"Mobile"|"False"|"HHDF"|"Mobile Manufacturing Company"|"HHDD"|"Mobile Manufacturing Company"|""|""|"Dec 18, 2017"
"FPHP"|"Mobilift"|"False"|"HGYF"|"Mobilift Inc"|"HGYD"|"Mobilift Inc"|""|""|"Dec 11, 2017"
"FPHQ"|"Monitor"|"False"|"HGXW"|"Monitor Manufacturing Company"|"HGXV"|"Monitor Manufacturing Company"|""|""|"Dec 11, 2017"
"FPHR"|"Mono"|"False"|"HGXT"|"Mono Manufacturing Company Inc"|"HGXS"|"Mono Manufacturing Company Inc"|""|""|"Dec 11, 2017"
"FPHS"|"Morehouse"|"False"|"HGXR"|"Morehouse Cowles Inc"|"HGXQ"|"Morehouse Cowles Inc"|""|""|"Dec 11, 2017"
"FPHT"|"Moridge"|"False"|"HGXP"|"The Grasshopper Company"|"HGXN"|"The Grasshopper Company"|""|""|"Dec 11, 2017"
"FPHV"|"Morris Bros"|"False"|"HGXM"|"Morris Brothers"|"HGXL"|"Morris Brothers"|""|""|"Dec 11, 2017"
"FPHW"|"Motion"|"False"|"HGXH"|"Motion Industries Inc"|"HGXG"|"Motion Industries Inc"|""|""|"Dec 11, 2017"
"FPHX"|"Moto Mower"|"False"|"HGXF"|"Moto Mower"|"HGXD"|"Moto Mower"|""|""|"Dec 11, 2017"
"FPJB"|"Motor Coach Industries"|"True"|"HGXC"|"Motor Coach Industries International Inc"|"HGXB"|"Motor Coach Industries International Inc"|""|""|"Dec 11, 2017"
"FPJC"|"Motormite"|"False"|"HGWZ"|"Motormite Manufacturing"|"HGWY"|"Motormite Manufacturing"|""|""|"Dec 11, 2017"
"FPJD"|"Moto-Ski"|"True"|"HGVJ"|"Moto-Ski Ltd"|"HGVH"|"Moto-Ski Ltd"|""|""|"Dec 06, 2017"
"FPJF"|"Mott"|"False"|"HGWX"|"Mott Corporation"|"HGWW"|"Mott Corporation"|""|""|"Dec 11, 2017"
"FPJG"|"Mueller"|"False"|"HGWV"|"Mueller Industries Inc"|"HGWT"|"Mueller Industries Inc"|""|""|"Dec 11, 2017"
"FPJH"|"Muncie Transit Supply"|"False"|"HGWS"|"ABC Companies"|"HGWR"|"ABC Companies"|""|""|"Dec 11, 2017"
"FPJJ"|"Murray Gold Seal"|"False"|"HGWQ"|"Murray Corporation"|"HGWN"|"Murray Corporation"|""|""|"Dec 11, 2017"
"FPJK"|"Myers"|"False"|"HGFK"|"Myers Engineering Inc"|"HGFJ"|"Myers Engineering Inc"|""|""|"Nov 09, 2017"
"FPJL"|"NABI"|"False"|"DWXB"|"North American Bus Industries Inc"|"DWWX"|"North American Bus Industries Inc"|""|""|"Dec 08, 2017"
"FPJM"|"NACCO"|"False"|"HGWK"|"NACCO Materials Handling Group"|"HGWJ"|"NACCO Materials Handling Group"|""|""|"Dec 08, 2017"
"FPJN"|"NAPA"|"False"|"BGHW"|"NAPA"|"BGHW"|"NAPA"|""|""|"Apr 09, 2013"
"FPJP"|"NAPCO"|"False"|"HGWH"|"NAPCO International LLC"|"HGWG"|"NAPCO International LLC"|""|""|"Dec 08, 2017"
"FPJQ"|"National Mower"|"False"|"GWBV"|"Ariens Company"|"GWBT"|"Ariens Company"|""|""|"Nov 28, 2016"
"FPJR"|"Nivel"|"False"|"HGWF"|"Nivel Parts & Manufacturing Company LLC"|"HGWD"|"Nivel Parts & Manufacturing Company LLC"|""|""|"Dec 08, 2017"
"FPJS"|"Nordberg"|"False"|"HGWC"|"Nordberg Machinery Ltd"|"HGWB"|"Nordberg Machinery Ltd"|""|""|"Dec 08, 2017"
"FPJT"|"Norge"|"False"|"HGVY"|"Norge Company"|"HGVX"|"Norge Company"|""|""|"Dec 08, 2017"
"FPJV"|"Northwest Engineering"|"False"|"HGPK"|"Northwest Engineering Company"|"HGNV"|"Northwest Engineering Company"|""|""|"Dec 04, 2017"
"FPJW"|"Northwestern"|"False"|"HGNT"|"Northwestern Motor Company"|"HGNS"|"Northwestern Motor Company"|""|""|"Dec 01, 2017"
"FPJX"|"Novabus"|"True"|"HDTB"|"AB Volvo"|"DMCF"|"AB Volvo"|""|""|"Jan 28, 2019"
"FPKB"|"Novi"|"False"|"HGMV"|"Novi Equipment Company"|"HGMT"|"Novi Equipment Company"|""|""|"Nov 30, 2017"
"FPKC"|"NP Nelson"|"False"|"HGMS"|"NP Nelson Iron Works"|"HGMR"|"NP Nelson Iron Works"|""|""|"Nov 30, 2017"
"FPKD"|"Okuma"|"False"|"HGMQ"|"Okuma Corporation"|"HGMP"|"Okuma Corporation"|""|""|"Nov 30, 2017"
"FPKF"|"Old Dominion Brush"|"False"|"HGJW"|"ODB Company"|"HGJV"|"ODB Company"|""|""|"Nov 27, 2017"
"FPKG"|"Oliver"|"False"|"HGJT"|"Oliver Farm Equipment Company"|"HGJS"|"Oliver Farm Equipment Company"|""|""|"Nov 27, 2017"
"FPKH"|"Oliver Chemical"|"False"|"HGGR"|"Oliver Chemical Company Inc"|"HGGQ"|"Oliver Chemical Company Inc"|""|""|"Nov 14, 2017"
"FPKJ"|"Olson"|"False"|"HGFH"|"Olson Manufacturing & Distribution Inc"|"HGFG"|"Olson Manufacturing & Distribution Inc"|""|""|"Nov 09, 2017"
"FPKK"|"OMC Lincoln"|"False"|"HGDP"|"OMC Lincoln"|"HGDN"|"OMC Lincoln"|""|""|"Nov 07, 2017"
"FPKL"|"Oppel Harvester"|"False"|"HGDM"|"Oppel Harvester Inc"|"HGDL"|"Oppel Harvester Inc"|""|""|"Nov 07, 2017"
"FPKM"|"Oregon"|"False"|"HGDG"|"Blount Inc"|"HGDF"|"Blount Inc"|""|""|"Nov 07, 2017"
"FPKN"|"Otis"|"False"|"HFYC"|"Otis Elevator Company"|"HFYB"|"Otis Elevator Company"|""|""|"Oct 24, 2017"
"FPKP"|"Owatonna"|"False"|"HFXZ"|"Owatonna Manufacturing Company"|"HFXY"|"Owatonna Manufacturing Company"|""|""|"Oct 24, 2017"
"FPKQ"|"Pacific Broach"|"False"|"HFXX"|"Pacific Broach & Engineering Associates"|"HFXW"|"Pacific Broach & Engineering Associates"|""|""|"Oct 24, 2017"
"FPKR"|"Pacific Truck & Trailer"|"False"|"HFXT"|"Pacific Truck & Trailer Limited"|"HFXS"|"Pacific Truck & Trailer Limited"|""|""|"Oct 24, 2017"
"FPKS"|"Panzer"|"False"|"HFXR"|"Panzer"|"HFXQ"|"Panzer"|""|""|"Oct 23, 2017"
"FPKV"|"Parkson"|"False"|"HFXP"|"Parkson Corporation"|"HFXN"|"Parkson Corporation"|""|""|"Oct 23, 2017"
"FPKW"|"Parma"|"False"|"HFXM"|"Parma Company"|"HFXL"|"Parma Company"|""|""|"Oct 23, 2017"
"FPKX"|"Parmi Tool"|"False"|"HFWT"|"Parmi Tool Company"|"HFWS"|"Parmi Tool Company"|""|""|"Oct 19, 2017"
"FPLB"|"Partcraft"|"False"|"HFWC"|"Partcraft"|"HFWB"|"Partcraft"|""|""|"Oct 18, 2017"
"FPLC"|"Paul-Monroe"|"False"|"HFVP"|"Paul-Monroe Hydraulics Inc"|"HFVN"|"Paul-Monroe Hydraulics Inc"|""|""|"Oct 17, 2017"
"FPLD"|"Payhauler"|"False"|"HFVM"|"Payhauler Corporation"|"HFVL"|"Payhauler Corporation"|""|""|"Oct 17, 2017"
"FPLF"|"Pellerin Milnor"|"False"|"HFVJ"|"Milnor"|"HFVH"|"Milnor"|""|""|"Oct 17, 2017"
"FPLG"|"JCPenney"|"False"|"HFVG"|"JC Penney Company Inc"|"HFVF"|"JC Penney Company Inc"|""|""|"Oct 17, 2017"
"FPLH"|"Pennsylvania Power Mower"|"False"|"HFVD"|"Pennsylvania Power Mower"|"HFVC"|"Pennsylvania Power Mower"|""|""|"Oct 17, 2017"
"FPLK"|"PGO"|"False"|"HFVB"|"PGO"|"HFTZ"|"PGO"|""|""|"Oct 16, 2017"
"FPLL"|"Piaggio"|"True"|"HFTY"|"Piaggio Group"|"HFTX"|"Piaggio Group"|""|""|"Dec 06, 2017"
"FPLM"|"Picus"|"False"|"HFTW"|"Picus"|"HFTV"|"Picus"|""|""|"Oct 16, 2017"
"FPLN"|"Pitney Bowes"|"False"|"HFTT"|"Pitney Bowes Inc"|"HFTS"|"Pitney Bowes Inc"|""|""|"Oct 16, 2017"
"FPLP"|"PIX"|"False"|"HFTN"|"PIX USA"|"HFTM"|"PIX USA"|""|""|"Oct 13, 2017"
"FPLQ"|"Poloron"|"False"|"HFTH"|"Poloron Products"|"HFTG"|"Poloron Products"|""|""|"Oct 13, 2017"
"FPLR"|"Power Lawnmower Part"|"False"|"HFSQ"|"Power Lawnmower Part"|"HFSP"|"Power Lawnmower Part"|""|""|"Oct 11, 2017"
"FPLS"|"Powermatic"|"False"|"BFGK"|"JPW Industries"|"BFGK"|"JPW Industries"|""|""|"Jun 20, 2016"
"FPLT"|"Powertest"|"False"|"HFRT"|"Powertest"|"HFRS"|"Powertest"|""|""|"Oct 10, 2017"
"FPLV"|"Powertrim"|"False"|"HFRN"|"Powertrim Co Inc"|"HFRM"|"Powertrim Co Inc"|""|""|"Oct 10, 2017"
"FPLW"|"Pressed Metal"|"False"|"HFRL"|"Pressed Metal Corporation"|"HFRK"|"Pressed Metal Corporation"|""|""|"Oct 10, 2017"
"FPLX"|"Pro-1"|"False"|"HFRJ"|"Pro-1"|"HFRH"|"Pro-1"|""|""|"Oct 10, 2017"
"FPMB"|"Purvis"|"False"|"HFRC"|"Purvis Industries LTD"|"HFRB"|"Purvis Industries LTD"|""|""|"Oct 09, 2017"
"FPMC"|"Qlink"|"False"|"HFQZ"|"QLINK Motor"|"HFQY"|"QLINK Motor"|""|""|"Oct 09, 2017"
"FPMD"|"Quality Manufacturing Inc"|"False"|"HFQX"|"Quality Manufacturing Inc"|"HFQW"|"Quality Manufacturing Inc"|""|""|"Oct 09, 2017"
"FPMF"|"Quinstar"|"False"|"HFQT"|"Quinstar Corporation"|"HFQS"|"Quinstar Corporation"|""|""|"Oct 09, 2017"
"FPMG"|"Ramacher"|"False"|"HFQF"|"Ramacher Manufacturing"|"HFQD"|"Ramacher Manufacturing"|""|""|"Oct 06, 2017"
"FPMH"|"Rapro"|"False"|"HFPT"|"Rapro Rubber"|"HFPS"|"Rapro Rubber"|""|""|"Oct 05, 2017"
"FPMJ"|"Recreatives"|"False"|"HFPR"|"Recreatives Industries Inc"|"HFPQ"|"Recreatives Industries Inc"|""|""|"Oct 05, 2017"
"FPMK"|"Redbill"|"False"|"HFPP"|"Redbill"|"HFPN"|"Redbill"|""|""|"Oct 05, 2017"
"FPML"|"Reeves"|"False"|"HFPM"|"Reeves Pulley Company"|"HFPL"|"Reeves Pulley Company"|""|""|"Oct 05, 2017"
"FPMM"|"Reliance Electric"|"False"|"HFPK"|"Reliance Electric"|"HFPJ"|"Reliance Electric"|""|""|"Oct 04, 2017"
"FPMN"|"Republic"|"False"|"DCBD"|"Republic"|"CTML"|"Republic"|""|""|"Apr 09, 2013"
"FPMP"|"Republic Parts"|"False"|"HFPH"|"Republic Parts"|"HFPG"|"Republic Parts"|""|""|"Oct 04, 2017"
"FPMQ"|"Rivinius"|"False"|"HFPF"|"DoMor Equipment LLC"|"HFPD"|"DoMor Equipment LLC"|""|""|"Oct 04, 2017"
"FPMR"|"Robin Nodwell"|"False"|"HFPC"|"Robin Nodwell Manufacturing Ltd"|"HFPB"|"Robin Nodwell Manufacturing Ltd"|""|""|"Oct 04, 2017"
"FPMS"|"Rokon"|"False"|"HFNZ"|"Rokon Inc"|"HFNY"|"Rokon Inc"|""|""|"Oct 04, 2017"
"FPMT"|"Roof"|"False"|"HFNX"|"Roof"|"HFNW"|"Roof"|""|""|"Oct 04, 2017"
"FPMV"|"Root"|"False"|"HFNV"|"Root Manufacturing Company"|"HFNT"|"Root Manufacturing Company"|""|""|"Oct 04, 2017"
"FPMW"|"Roper"|"False"|"HFNS"|"Roper Outdoor Power Equipment"|"HFNR"|"Roper Outdoor Power Equipment"|""|""|"Oct 04, 2017"
"FPMX"|"Rotech"|"False"|"HFNQ"|"Rotech Inc"|"HFNP"|"Rotech Inc"|""|""|"Oct 04, 2017"
"FPNB"|"Rotohoe"|"False"|"HFNN"|"Rotohoe Company"|"HFNM"|"Rotohoe Company"|""|""|"Oct 04, 2017"
"FPNC"|"Rototiller"|"False"|"HFNL"|"Rototiller"|"HFNK"|"Rototiller"|""|""|"Oct 04, 2017"
"FPND"|"R & R"|"False"|"HFNJ"|"R & R Products Inc"|"HFNH"|"R & R Products Inc"|""|""|"Oct 04, 2017"
